headings_match,orig_heading,aLabel,loc_id,category,url,talk_title,talk_date,order_in_day,is_speaker,display_name
True,"Kan, Yuet W.","Kan, Yuet W.",n80126392,PERSONAL_NAME,http://id.loc.gov/authorities/n80126392,Admission of New Members,2009-11-12,1,False,
True,"Shalala, Donna E.","Shalala, Donna E.",n50001464,PERSONAL_NAME,http://id.loc.gov/authorities/n50001464,Admission of New Members,2009-11-12,1,False,
True,"Warnock, John, 1940-","Warnock, John, 1940-",n2008085634,PERSONAL_NAME,http://id.loc.gov/authorities/n2008085634,Admission of New Members,2009-11-12,1,False,
True,"Wilson, Robert Woodrow, 1950-","Wilson, Robert Woodrow, 1950-",n86832612,PERSONAL_NAME,http://id.loc.gov/authorities/n86832612,Admission of New Members,2009-11-12,1,False,
True,Astronomy,Astronomy,sh85009003,TOPIC,http://id.loc.gov/authorities/sh85009003,Opening Remarks,2009-11-12,2,False,
True,"Ekers, R. D. (Ron D.)","Ekers, R. D. (Ron D.)",n96050147,PERSONAL_NAME,http://id.loc.gov/authorities/n96050147,Moderators' Remarks,2009-11-12,3,True,Ronald D. Ekers
True,Astronomy--History,Astronomy--History,sh2008117630,TOPIC,http://id.loc.gov/authorities/sh2008117630,Moderators' Remarks,2009-11-12,3,False,
True,Astronomy--History,Astronomy--History,sh2008117630,TOPIC,http://id.loc.gov/authorities/sh2008117630,Galileo’s Astonishing Discoveries,2009-11-12,4,False,
True,Astronomy--History,Astronomy--History,sh2008117630,TOPIC,http://id.loc.gov/authorities/sh2008117630,Moderator's Remarks,2009-11-12,6,False,
True,"Gingerich, Owen","Gingerich, Owen",n50029908,PERSONAL_NAME,http://id.loc.gov/authorities/n50029908,Galileo’s Astonishing Discoveries,2009-11-12,4,True,Owen Gingerich
False,Telescopes--History,,,TOPIC,,Galileo’s Astonishing Discoveries,2009-11-12,4,False,
True,"Galilei, Galileo, 1564-1642","Galilei, Galileo, 1564-1642",n79003254,PERSONAL_NAME,http://id.loc.gov/authorities/n79003254,Galileo’s Astonishing Discoveries,2009-11-12,4,False,
True,"Schmidt, Maarten, 1929-","Schmidt, Maarten, 1929-2022",no2011097247,PERSONAL_NAME,http://id.loc.gov/authorities/no2011097247,The Discovery of Quasars,2009-11-12,5,True,Maarten Schmidt
True,Red shift,Red shift,sh85112092,TOPIC,http://id.loc.gov/authorities/sh85112092,The Discovery of Quasars,2009-11-12,5,False,
True,Emission spectroscopy,Emission spectroscopy,sh85042801,TOPIC,http://id.loc.gov/authorities/sh85042801,The Discovery of Quasars,2009-11-12,5,False,
True,Quasi-stellar radio sources,Quasars,sh85109741,TOPIC,http://id.loc.gov/authorities/sh85109741,The Discovery of Quasars,2009-11-12,5,False,
True,Telescopes,Telescopes,sh85133444,TOPIC,http://id.loc.gov/authorities/sh85133444,The Discovery of Quasars,2009-11-12,5,False,
True,Wavelengths,Wavelengths,sh2005004676,TOPIC,http://id.loc.gov/authorities/sh2005004676,The Discovery of Quasars,2009-11-12,5,False,
True,"Kellermann, Kenneth I.","Kellermann, Kenneth I., 1937-",n83311181,PERSONAL_NAME,http://id.loc.gov/authorities/n83311181,Moderator's Remarks,2009-11-12,6,True,Kenneth I. Kellermann
False,Astronomy--Discoveries,,,TOPIC,,Moderator's Remarks,2009-11-12,6,False,
False,Astronomy--Discoveries,,,TOPIC,,The Discovery of the Cosmic Microwave Background,2009-11-12,7,False,
True,"Wilson, Robert W.","Wilson, Robert W.",n2020006592,PERSONAL_NAME,http://id.loc.gov/authorities/n2020006592,The Discovery of the Cosmic Microwave Background,2009-11-12,7,True,Robert W. Wilson
True,Cosmic background radiation,Cosmic background radiation,sh88007683,TOPIC,http://id.loc.gov/authorities/sh88007683,The Discovery of the Cosmic Microwave Background,2009-11-12,7,False,
True,"Longair, Malcolm S., 1941-","Longair, Malcolm S., 1941-",n78017954,PERSONAL_NAME,http://id.loc.gov/authorities/n78017954,The Discovery of Pulsars and the Aftermath,2009-11-12,8,True,Malcolm Longair
False,Astronomy--Discovery,,,TOPIC,,The Discovery of Pulsars and the Aftermath,2009-11-12,8,False,
True,Pulsars,Pulsars,sh85109025,TOPIC,http://id.loc.gov/authorities/sh85109025,The Discovery of Pulsars and the Aftermath,2009-11-12,8,False,
True,"Cavendish Laboratory (Cambridge, England)","Cavendish Laboratory (Cambridge, England)",n83827791,CORPORATE_NAME,http://id.loc.gov/authorities/n83827791,The Discovery of Pulsars and the Aftermath,2009-11-12,8,False,
True,"Jablonski, Nina G.","Jablonski, Nina G.",n92036686,PERSONAL_NAME,http://id.loc.gov/authorities/n92036686,Admission of New Members,2009-11-13,1,False,
True,"Jablonski, Nina G.","Jablonski, Nina G.",n92036686,PERSONAL_NAME,http://id.loc.gov/authorities/n92036686,Human Skin Pigmentation as an Example of Adaptive Evolution,2010-04-22,5,True,Nina G. Jablonski
True,"Janko, Richard, 1955-","Janko, Richard, 1955-",n81044570,PERSONAL_NAME,http://id.loc.gov/authorities/n81044570,Admission of New Members,2009-11-13,1,False,
True,"Janko, Richard, 1955-","Janko, Richard, 1955-",n81044570,PERSONAL_NAME,http://id.loc.gov/authorities/n81044570,The Reception of the Lost Greek and Roman Literature from Herculaneum,2011-04-29,8,True,Richard Janko
True,"Ziff, Larzer, 1927-","Ziff, Larzer, 1927-",n79062898,PERSONAL_NAME,http://id.loc.gov/authorities/n79062898,Admission of New Members,2009-11-13,1,False,
True,Science--History,Science--History,sh85118570,TOPIC,http://id.loc.gov/authorities/sh85118570,Alexander G. Bearn: A Commemoration,2009-11-13,2,False,
True,"Bearn, Alexander G., 1923-2009","Bearn, Alexander G., 1923-2009",n77013991,PERSONAL_NAME,http://id.loc.gov/authorities/n77013991,Alexander G. Bearn: A Commemoration,2009-11-13,2,False,
True,"Bearn, Alexander G., 1923-2009","Bearn, Alexander G., 1923-2009",n77013991,PERSONAL_NAME,http://id.loc.gov/authorities/n77013991,Transcription of Profiling in Autism Spectrum Disorders,2009-11-13,3,False,
True,"Bearn, Alexander G., 1923-2009","Bearn, Alexander G., 1923-2009",n77013991,PERSONAL_NAME,http://id.loc.gov/authorities/n77013991,How Telomeres Solve the End-Protection Problem,2009-11-13,4,False,
True,"Kunkel, Louis M.","Kunkel, Louis M.",n2006180983,PERSONAL_NAME,http://id.loc.gov/authorities/n2006180983,Transcription of Profiling in Autism Spectrum Disorders,2009-11-13,3,True,Louis M. Kunkel
True,Autism,Autism,sh85010038,TOPIC,http://id.loc.gov/authorities/sh85010038,Transcription of Profiling in Autism Spectrum Disorders,2009-11-13,3,False,
True,Autism,Autism,sh85010038,TOPIC,http://id.loc.gov/authorities/sh85010038,Understanding the Increased Prevalence of Autism,2010-11-13,2,False,
True,Genetics,Genetics,sh85053877,TOPIC,http://id.loc.gov/authorities/sh85053877,Transcription of Profiling in Autism Spectrum Disorders,2009-11-13,3,False,
True,Genetics,Genetics,sh85053877,TOPIC,http://id.loc.gov/authorities/sh85053877,How Telomeres Solve the End-Protection Problem,2009-11-13,4,False,
False,"de Lange, Tatia",,,PERSONAL_NAME,,How Telomeres Solve the End-Protection Problem,2009-11-13,4,True,Titia de Lange
True,Telomerization,Telomerization,sh85133659,TOPIC,http://id.loc.gov/authorities/sh85133659,How Telomeres Solve the End-Protection Problem,2009-11-13,4,False,
True,Chromosomes,Chromosomes,sh85025391,TOPIC,http://id.loc.gov/authorities/sh85025391,How Telomeres Solve the End-Protection Problem,2009-11-13,4,False,
True,"Baldwin, Ian T.","Baldwin, Ian T.",n97044906,PERSONAL_NAME,http://id.loc.gov/authorities/n97044906,Training a New Generation of Biologists: The Genome-Enabled Field Biologist,2009-11-13,5,True,Ian T. Baldwin
True,Ecological genetics,Ecological genetics,sh85040748,TOPIC,http://id.loc.gov/authorities/sh85040748,Training a New Generation of Biologists: The Genome-Enabled Field Biologist,2009-11-13,5,False,
True,Flowers,Flowers,sh85049332,TOPIC,http://id.loc.gov/authorities/sh85049332,Training a New Generation of Biologists: The Genome-Enabled Field Biologist,2009-11-13,5,False,
True,Nectar,Nectar,sh85090578,TOPIC,http://id.loc.gov/authorities/sh85090578,Training a New Generation of Biologists: The Genome-Enabled Field Biologist,2009-11-13,5,False,
True,Genes,Genes,sh91000344,TOPIC,http://id.loc.gov/authorities/sh91000344,Training a New Generation of Biologists: The Genome-Enabled Field Biologist,2009-11-13,5,False,
True,Chemical ecology,Chemical ecology,sh91002611,TOPIC,http://id.loc.gov/authorities/sh91002611,Training a New Generation of Biologists: The Genome-Enabled Field Biologist,2009-11-13,5,False,
True,Chemical ecology,Chemical ecology,sh91002611,TOPIC,http://id.loc.gov/authorities/sh91002611,The Behavioral and Chemical Ecology of Argentine Ant Supercolonies,2010-11-11,3,False,
True,Metabolites,Metabolites,sh91005229,TOPIC,http://id.loc.gov/authorities/sh91005229,Training a New Generation of Biologists: The Genome-Enabled Field Biologist,2009-11-13,5,False,
True,Gene regulatory networks,Gene regulatory networks,sh2012001089,TOPIC,http://id.loc.gov/authorities/sh2012001089,Training a New Generation of Biologists: The Genome-Enabled Field Biologist,2009-11-13,5,False,
True,Phenotype,Phenotype,sh96012165,TOPIC,http://id.loc.gov/authorities/sh96012165,Training a New Generation of Biologists: The Genome-Enabled Field Biologist,2009-11-13,5,False,
False,"Keasling, Jay D.",,,PERSONAL_NAME,,Engineering Biology for Drugs and Fuels,2009-11-13,6,True,Jay D. Keasling
True,Artemisinin,Artemisinin,sh2007003203,TOPIC,http://id.loc.gov/authorities/sh2007003203,Engineering Biology for Drugs and Fuels,2009-11-13,6,False,
True,Microorganisms,Microorganisms,sh85084725,TOPIC,http://id.loc.gov/authorities/sh85084725,Engineering Biology for Drugs and Fuels,2009-11-13,6,False,
True,Antimalarials,Antimalarials,sh85005696,TOPIC,http://id.loc.gov/authorities/sh85005696,Engineering Biology for Drugs and Fuels,2009-11-13,6,False,
True,Escherichia coli,Escherichia coli,sh85044799,TOPIC,http://id.loc.gov/authorities/sh85044799,Engineering Biology for Drugs and Fuels,2009-11-13,6,False,
True,Ethanol,Ethanol,sh2009007801,TOPIC,http://id.loc.gov/authorities/sh2009007801,Engineering Biology for Drugs and Fuels,2009-11-13,6,False,
True,Malaria,Malaria,sh85080038,TOPIC,http://id.loc.gov/authorities/sh85080038,Engineering Biology for Drugs and Fuels,2009-11-13,6,False,
True,Diesel fuels,Diesel fuels,sh85037815,TOPIC,http://id.loc.gov/authorities/sh85037815,Engineering Biology for Drugs and Fuels,2009-11-13,6,False,
True,Molecules,Molecules,sh85086597,TOPIC,http://id.loc.gov/authorities/sh85086597,Engineering Biology for Drugs and Fuels,2009-11-13,6,False,
True,Yeast,Yeast,sh85149060,TOPIC,http://id.loc.gov/authorities/sh85149060,Engineering Biology for Drugs and Fuels,2009-11-13,6,False,
True,"Macleod, Dianne Sachko","Macleod, Dianne Sachko",n86850204,PERSONAL_NAME,http://id.loc.gov/authorities/n86850204,Presentation of Society Awards and Prizes,2009-11-13,7,False,
True,"Brush, Stephen G.","Brush, Stephen G.",n50039907,PERSONAL_NAME,http://id.loc.gov/authorities/n50039907,Presentation of Society Awards and Prizes,2009-11-13,7,False,
True,"Josephs, Keith","Josephs, Keith",n2020182188,PERSONAL_NAME,http://id.loc.gov/authorities/n2020182188,Presentation of Society Awards and Prizes,2009-11-13,7,False,
True,"Orange, Jordan S.","Orange, Jordan S.",nb2008011863,PERSONAL_NAME,http://id.loc.gov/authorities/nb2008011863,Presentation of Society Awards and Prizes,2009-11-13,7,False,
True,"McPherson, James M.","McPherson, James M.",n50007860,PERSONAL_NAME,http://id.loc.gov/authorities/n50007860,Tried by War: Abraham Lincoln as Commander in Chief,2009-11-13,8,True,James M. McPherson
True,"United States--History--Civil War, 1861-1865","United States--History--Civil War, 1861-1865",sh85140205,TOPIC,http://id.loc.gov/authorities/sh85140205,Tried by War: Abraham Lincoln as Commander in Chief,2009-11-13,8,False,
True,"United States--History--Civil War, 1861-1865","United States--History--Civil War, 1861-1865",sh85140205,TOPIC,http://id.loc.gov/authorities/sh85140205,Introduction to The Past Unshackled: When Revolutions Go Backward,2015-11-12,2,False,
True,"United States--History--Civil War, 1861-1865","United States--History--Civil War, 1861-1865",sh85140205,TOPIC,http://id.loc.gov/authorities/sh85140205,Question and Answer Session with Thavolia Glymph and Thomas C. Holt,2015-11-12,5,False,
True,"Lincoln, Abraham, 1809-1865","Lincoln, Abraham, 1809-1865",n79006779,PERSONAL_NAME,http://id.loc.gov/authorities/n79006779,Tried by War: Abraham Lincoln as Commander in Chief,2009-11-13,8,False,
True,"Lincoln, Abraham, 1809-1865","Lincoln, Abraham, 1809-1865",n79006779,PERSONAL_NAME,http://id.loc.gov/authorities/n79006779,Lincoln and Marfan Syndrome,2019-04-25,2,False,
True,"Livengood, Kerrith","Livengood, Kerrith",no2008087236,PERSONAL_NAME,http://id.loc.gov/authorities/no2008087236,Persiflage,2009-11-13,9,True,Kerrith Livengood
True,"Bissell, Mina","Bissell, Mina",n88052258,PERSONAL_NAME,http://id.loc.gov/authorities/n88052258,Admission of New Members,2009-11-14,1,False,
True,"Bissell, Mina","Bissell, Mina",n88052258,PERSONAL_NAME,http://id.loc.gov/authorities/n88052258,Presentation of Society Awards and Prizes,2019-11-08,6,False,
True,"Bissell, Mina","Bissell, Mina",n88052258,PERSONAL_NAME,http://id.loc.gov/authorities/n88052258,Why Don't We Get More Cancer,2019-11-08,7,True,Mina Jahan Bissell
True,"Doyle, Michael W., 1948-","Doyle, Michael, 1948-",n85132905,PERSONAL_NAME,http://id.loc.gov/authorities/n85132905,Admission of New Members,2009-11-14,1,False,
True,"Doyle, Michael W., 1948-","Doyle, Michael, 1948-",n85132905,PERSONAL_NAME,http://id.loc.gov/authorities/n85132905,The Model International Mobility Convention: Beyond Migrants and Refugees,2019-04-27,2,True,Michael W. Doyle
True,"Kaiser, Karl, 1934-","Kaiser, Karl, 1934-",n50045069,PERSONAL_NAME,http://id.loc.gov/authorities/n50045069,Admission of New Members,2009-11-14,1,False,
True,"Portes, Alejandro, 1944-","Portes, Alejandro, 1944-",n81037009,PERSONAL_NAME,http://id.loc.gov/authorities/n81037009,Admission of New Members,2009-11-14,1,False,
True,"Silverstein, Michael, 1945-2020","Silverstein, Michael, 1945-2020",n82070180,PERSONAL_NAME,http://id.loc.gov/authorities/n82070180,Seized by Eminent “Domaine:” The “Vinification” of Comestible Prestige,2009-11-14,2,True,Michael Silverstein
True,"Silverstein, Michael, 1945-2020","Silverstein, Michael, 1945-2020",n82070180,PERSONAL_NAME,http://id.loc.gov/authorities/n82070180,"Fabrication, Verification, Authentication: Introduction",2015-04-24,1,True,Michael Silverstein
True,Viticulture,Viticulture,sh85144017,TOPIC,http://id.loc.gov/authorities/sh85144017,Seized by Eminent “Domaine:” The “Vinification” of Comestible Prestige,2009-11-14,2,False,
True,"Stewart, Frank H.","Stewart, Frank H., 1873-1948",n84107679,PERSONAL_NAME,http://id.loc.gov/authorities/n84107679,The Tribal Background to the Contemporary Arab World,2009-11-14,3,True,Frank H. Stewart
True,Books,Books,sh85015738,TOPIC,http://id.loc.gov/authorities/sh85015738,The Tribal Background to the Contemporary Arab World,2009-11-14,3,False,
True,Arabic literature,Arabic literature,sh85006314,TOPIC,http://id.loc.gov/authorities/sh85006314,The Tribal Background to the Contemporary Arab World,2009-11-14,3,False,
True,Book publishing,Publishers and publishing,sh85108871,TOPIC,http://id.loc.gov/authorities/sh85108871,The Tribal Background to the Contemporary Arab World,2009-11-14,3,False,
True,Islamic law,Islamic law,sh85068454,TOPIC,http://id.loc.gov/authorities/sh85068454,The Tribal Background to the Contemporary Arab World,2009-11-14,3,False,
True,Judges,Judges,n93020778,TOPIC,http://id.loc.gov/authorities/n93020778,The Tribal Background to the Contemporary Arab World,2009-11-14,3,False,
True,Attorneys,Agency (Law),sh85002173,TOPIC,http://id.loc.gov/authorities/sh85002173,The Tribal Background to the Contemporary Arab World,2009-11-14,3,False,
True,"Casper, Gerhard","Casper, Gerhard",n79096799,PERSONAL_NAME,http://id.loc.gov/authorities/n79096799,A Young Man from “Ultima Thule” Visits Jefferson: Alexander von Humboldt in Philadelphia and Washington,2009-11-14,4,True,Gerhard Casper
True,"Casper, Gerhard","Casper, Gerhard",n79096799,PERSONAL_NAME,http://id.loc.gov/authorities/n79096799,Admission of New Members,2018-11-08,1,False,
True,Presidents,Presidents,n2001041252,TOPIC,http://id.loc.gov/authorities/n2001041252,A Young Man from “Ultima Thule” Visits Jefferson: Alexander von Humboldt in Philadelphia and Washington,2009-11-14,4,False,
True,Mastodons,Mastodons,sh85082008,TOPIC,http://id.loc.gov/authorities/sh85082008,A Young Man from “Ultima Thule” Visits Jefferson: Alexander von Humboldt in Philadelphia and Washington,2009-11-14,4,False,
True,Politics,"Wood, Duncan R. (Duncan Robert), 1968- Introduction to politics",no2013079002,TOPIC,http://id.loc.gov/authorities/no2013079002,A Young Man from “Ultima Thule” Visits Jefferson: Alexander von Humboldt in Philadelphia and Washington,2009-11-14,4,False,
True,Physicians,Physicians,sh85101610,TOPIC,http://id.loc.gov/authorities/sh85101610,A Young Man from “Ultima Thule” Visits Jefferson: Alexander von Humboldt in Philadelphia and Washington,2009-11-14,4,False,
True,Spectacle,"Spectacular, The",sh86003859,TOPIC,http://id.loc.gov/authorities/sh86003859,A Young Man from “Ultima Thule” Visits Jefferson: Alexander von Humboldt in Philadelphia and Washington,2009-11-14,4,False,
True,Fossil plants,"Plants, Fossil",sh89005494,TOPIC,http://id.loc.gov/authorities/sh89005494,A Young Man from “Ultima Thule” Visits Jefferson: Alexander von Humboldt in Philadelphia and Washington,2009-11-14,4,False,
True,"Arnon, Ruth","Arnon, R.",n79061568,PERSONAL_NAME,http://id.loc.gov/authorities/n79061568,Admission of New Members,2010-04-22,1,False,
True,"Deligne, Pierre","Deligne, Pierre",n82119174,PERSONAL_NAME,http://id.loc.gov/authorities/n82119174,Admission of New Members,2010-04-22,1,False,
False,"Matthews, Rowena G.",,,PERSONAL_NAME,,Admission of New Members,2010-04-22,1,False,
True,"Sarnak, Peter","Sarnak, Peter",n85265591,PERSONAL_NAME,http://id.loc.gov/authorities/n85265591,Admission of New Members,2010-04-22,1,False,
True,United States--History,United States--History,sh85140130,TOPIC,http://id.loc.gov/authorities/sh85140130,Symposium on Newly Acquired Jefferson Letters for the APS Library: Introduction,2010-04-22,2,False,
True,Indigenous peoples--Languages,Indigenous peoples--Languages,sh2018002650,TOPIC,http://id.loc.gov/authorities/sh2018002650,"""An Irreparable Misfortune Has Deprived Me of Them"": Thomas Jefferson's Indian Vocabularies",2010-04-22,3,False,
True,Linguistics,Linguistics,sh85077222,TOPIC,http://id.loc.gov/authorities/sh85077222,"""An Irreparable Misfortune Has Deprived Me of Them"": Thomas Jefferson's Indian Vocabularies",2010-04-22,3,False,
True,"Barton, Benjamin Smith, 1766-1815","Barton, Benjamin Smith, 1766-1815",n84024505,PERSONAL_NAME,http://id.loc.gov/authorities/n84024505,"""An Irreparable Misfortune Has Deprived Me of Them"": Thomas Jefferson's Indian Vocabularies",2010-04-22,3,False,
True,"Thomson, Keith Stewart","Thomson, Keith Stewart",n50012245,PERSONAL_NAME,http://id.loc.gov/authorities/n50012245,"The ""Great Claw"" and the Science of Thomas Jefferson",2010-04-22,4,True,Keith S. Thomson
True,"Thomson, Keith Stewart","Thomson, Keith Stewart",n50012245,PERSONAL_NAME,http://id.loc.gov/authorities/n50012245,Admission of New Members,2011-11-17,1,False,
True,"Thomson, Keith Stewart","Thomson, Keith Stewart",n50012245,PERSONAL_NAME,http://id.loc.gov/authorities/n50012245,Admission of New Members,2012-11-09,1,True,Keith S. Thomson
True,Imagocnus,Imagocnus,sh95001337,TOPIC,http://id.loc.gov/authorities/sh95001337,"The ""Great Claw"" and the Science of Thomas Jefferson",2010-04-22,4,False,
False,Miocene sloth,,,TOPIC,,"The ""Great Claw"" and the Science of Thomas Jefferson",2010-04-22,4,False,
True,"Buffon, Georges Louis Leclerc, comte de, 1707-1788","Buffon, Georges Louis Leclerc, comte de, 1707-1788",n50041361,PERSONAL_NAME,http://id.loc.gov/authorities/n50041361,"The ""Great Claw"" and the Science of Thomas Jefferson",2010-04-22,4,False,
True,Skin--Physiology,Skin--Physiology,sh92003937,TOPIC,http://id.loc.gov/authorities/sh92003937,Human Skin Pigmentation as an Example of Adaptive Evolution,2010-04-22,5,False,
True,"Jia, Ran","Jia, Ran, 1988-",no2010018202,PERSONAL_NAME,http://id.loc.gov/authorities/no2010018202,Concert,2010-04-22,6,True,Ran Jia
True,"Chu, Steven","Chu, Steven",no2002105390,PERSONAL_NAME,http://id.loc.gov/authorities/no2002105390,Admission of New Members,2010-04-23,1,False,
True,"Chu, Steven","Chu, Steven",no2002105390,PERSONAL_NAME,http://id.loc.gov/authorities/no2002105390,Meeting the Energy and Climate Challenge,2010-04-23,3,True,Steven Chu
False,"Robb, Walter L.",,,PERSONAL_NAME,,Symposium on Alternative Energy: Introduction,2010-04-23,2,True,Walter L. Robb
True,Clean energy,Clean energy,sh2015000120,TOPIC,http://id.loc.gov/authorities/sh2015000120,Symposium on Alternative Energy: Introduction,2010-04-23,2,False,
True,Clean energy,Clean energy,sh2015000120,TOPIC,http://id.loc.gov/authorities/sh2015000120,Meeting the Energy and Climate Challenge,2010-04-23,3,False,
True,Clean energy,Clean energy,sh2015000120,TOPIC,http://id.loc.gov/authorities/sh2015000120,Outlook for Fusion Energy,2010-04-23,4,False,
True,Clean energy,Clean energy,sh2015000120,TOPIC,http://id.loc.gov/authorities/sh2015000120,Present Status of and Future Prognosis for Solar Photo Conversion to Clean Electricity and Renewable Fuels,2010-04-23,5,False,
True,"Moses, Edward","Moses, Edward",no2019084700,PERSONAL_NAME,http://id.loc.gov/authorities/no2019084700,Outlook for Fusion Energy,2010-04-23,4,True,Edward Moses
True,Fusion,Fusion,sh85052594,TOPIC,http://id.loc.gov/authorities/sh85052594,Outlook for Fusion Energy,2010-04-23,4,False,
True,Energy facilities,Energy facilities,sh85043136,TOPIC,http://id.loc.gov/authorities/sh85043136,Outlook for Fusion Energy,2010-04-23,4,False,
True,"Nozik, Arthur J.","Nozik, Arthur J., 1936-",n80154098,PERSONAL_NAME,http://id.loc.gov/authorities/n80154098,Present Status of and Future Prognosis for Solar Photo Conversion to Clean Electricity and Renewable Fuels,2010-04-23,5,True,Arthur J. Nozik
True,Photovoltaic power generation,Photovoltaic power generation,sh85101427,TOPIC,http://id.loc.gov/authorities/sh85101427,Present Status of and Future Prognosis for Solar Photo Conversion to Clean Electricity and Renewable Fuels,2010-04-23,5,False,
True,National Renewable Energy Laboratory (U.S.),National Renewable Energy Laboratory (U.S.),no91027023,CORPORATE_NAME,http://id.loc.gov/authorities/no91027023,Present Status of and Future Prognosis for Solar Photo Conversion to Clean Electricity and Renewable Fuels,2010-04-23,5,False,
True,"Townes, Charles H.","Townes, Charles H.",n84800620,PERSONAL_NAME,http://id.loc.gov/authorities/n84800620,Awards Presentation,2010-04-23,6,False,
True,"Dahl, Robert A., 1915-2014","Dahl, Robert A., 1915-2014",n79149071,PERSONAL_NAME,http://id.loc.gov/authorities/n79149071,Awards Presentation,2010-04-23,6,False,
True,"Newsome, William T.","Newsome, William T.",n2005183956,PERSONAL_NAME,http://id.loc.gov/authorities/n2005183956,Awards Presentation,2010-04-23,6,False,
True,"Newsome, William T.","Newsome, William T.",n2005183956,PERSONAL_NAME,http://id.loc.gov/authorities/n2005183956,Admission of New Members,2012-04-19,1,False,
True,"Portes, Alejandro","Portes, Alejandro, 1944-",n81037009,PERSONAL_NAME,http://id.loc.gov/authorities/n81037009,America and Its Immigrants: A Game of Mirrors,2010-04-23,7,True,Alejandro Portes
True,Emigration and immigration law--United States,Emigration and immigration law--United States,sh85042791,TOPIC,http://id.loc.gov/authorities/sh85042791,America and Its Immigrants: A Game of Mirrors,2010-04-23,7,False,
True,United States--Emigration and immigration,United States--Emigration and immigration,sh85140040,TOPIC,http://id.loc.gov/authorities/sh85140040,America and Its Immigrants: A Game of Mirrors,2010-04-23,7,False,
False,"De Moraes, Consuelo M.",,,PERSONAL_NAME,,Chemical Communication Among Plants and Insects,2010-04-23,8,True,Consuelo M. De Moraes
True,Botany,Botany,sh85015976,TOPIC,http://id.loc.gov/authorities/sh85015976,Chemical Communication Among Plants and Insects,2010-04-23,8,False,
True,Botany,Botany,sh85015976,TOPIC,http://id.loc.gov/authorities/sh85015976,The Genus Rosa and the Modern Rose,2017-11-11,5,False,
True,Botany,Botany,sh85015976,TOPIC,http://id.loc.gov/authorities/sh85015976,Why Are There So Many Kinds of Leaves?,2019-04-26,4,False,
True,Fertilization of plants by insects,Fertilization of plants by insects,sh85047912,TOPIC,http://id.loc.gov/authorities/sh85047912,Chemical Communication Among Plants and Insects,2010-04-23,8,False,
True,"Shapiro, Judith R.","Shapiro, Judith R. (Judith Rae), 1942-",no97033071,PERSONAL_NAME,http://id.loc.gov/authorities/no97033071,American Research University in Crisis? Introduction,2010-04-23,9,True,Judith R. Shapiro
True,"Shapiro, Judith R.","Shapiro, Judith R. (Judith Rae), 1942-",no97033071,PERSONAL_NAME,http://id.loc.gov/authorities/no97033071,American Research University in Crisis?,2010-04-23,10,True,Judith R. Shapiro
True,"Cole, Jonathan R.","Cole, Jonathan R.",n78092004,PERSONAL_NAME,http://id.loc.gov/authorities/n78092004,American Research University in Crisis?,2010-04-23,10,True,Jonathan R. Cole
False,"Gray, Hanna H.",United States. Joint Resolution Providing for the Reappointment of Dr. Hanna H. Gray as a Citizen Regent of the Board of Regents of the Smithsonian Institution,no99045299,PERSONAL_NAME,http://id.loc.gov/authorities/no99045299,American Research University in Crisis?,2010-04-23,10,True,Hanna H. Gray
False,Universities and colleges--Research--United States,,,TOPIC,,American Research University in Crisis?,2010-04-23,10,False,
False,Universities and colleges--Research--United States,,,TOPIC,,American Research University in Crisis?,2010-04-23,10,False,
True,"Mehler, Jacques","Mehler, Jacques",n82053254,PERSONAL_NAME,http://id.loc.gov/authorities/n82053254,Admission of New Members,2010-04-24,1,False,
False,"Si︠u︡ni︠a︡ev, R. A. (Rashid Alievich)","Si︠u︡ni︠a︡ev, R. A. (Rashid Alievich)",n83120506,PERSONAL_NAME,http://id.loc.gov/authorities/n83120506,Admission of New Members,2010-04-24,1,False,
True,"Hertz, Paul","Hertz, Paul, 1888-1961",no2006016166,PERSONAL_NAME,http://id.loc.gov/authorities/no2006016166,The Present and Future of Space Science and NASA,2010-04-24,3,True,Chief Scientist
True,Launch vehicles (Astronautics),Launch vehicles (Astronautics),sh85075056,TOPIC,http://id.loc.gov/authorities/sh85075056,The Present and Future of Space Science and NASA,2010-04-24,3,False,
True,Planetary orbits,Planets--Orbits,sh85102666,TOPIC,http://id.loc.gov/authorities/sh85102666,The Present and Future of Space Science and NASA,2010-04-24,3,False,
True,Saturnian satellites,Saturn (Planet)--Satellites,sh89002788,TOPIC,http://id.loc.gov/authorities/sh89002788,The Present and Future of Space Science and NASA,2010-04-24,3,False,
True,Robotics,Robotics,sh85114628,TOPIC,http://id.loc.gov/authorities/sh85114628,The Present and Future of Space Science and NASA,2010-04-24,3,False,
True,Robotics,Robotics,sh85114628,TOPIC,http://id.loc.gov/authorities/sh85114628,Soft Robots,2015-04-24,7,False,
True,United States. National Aeronautics and Space Administration,United States. National Aeronautics and Space Administration,n78087581,CORPORATE_NAME,http://id.loc.gov/authorities/n78087581,The Present and Future of Space Science and NASA,2010-04-24,3,False,
True,United States. National Aeronautics and Space Administration,United States. National Aeronautics and Space Administration,n78087581,CORPORATE_NAME,http://id.loc.gov/authorities/n78087581,"""Kepler"" Mission: Discoveries and Future Plans",2010-04-24,5,False,
